NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1998_09_08_a224_seg2_s7;9;;;;;x;;;;;;;;;;;;;;;;;;;
NZZ_1998_09_24_a201_seg9_s6;12;;;x;;;;;;;;;;;;;;;ambiguous;;;;;;
NZZ_1998_10_03_a240_seg10_s7;27;;;x;;;;;;;;;;;;;;;inanim;;;;;NZZ;
NZZ_1998_10_03_a252_seg4_s31;3;;;;;;;;;;x;;;;;;;;;;;;fragment;;
NZZ_1998_10_08_a204_seg4_s37;19;;;;x;;;;;;;;;;;;;;inanim;durch;;;;;inanim durch-PP
NZZ_1998_10_14_a188_seg4_s4;28;;;x;;;;;;;;;;;;;;;anim_proxy;;;;;;
NZZ_1998_10_31_a247_seg5_s9;2;;;;x;;;;;;;;;;;;;;inanim;an;;;non-phoric_es, STM_coordination, ambiguous;;PP-Attachment
NZZ_1998_11_03_a128_seg8_s5;6;;;;;;;;;;x;;;;;;;;;;;;;;
NZZ_1998_11_07_a248_seg9_s6;13;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1998_11_28_a249_seg4_s7;29;;;x;;;;;;;;;;;;;;;inanim;;x;;;hoffentlich wirklich nur Käse…NZZ!;adjunct control
NZZ_1999_01_30_a29_seg1_s2;3;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_02_19_a196_seg3_s15;27;;;x;;;;;;;;;;;;;;;anim;;;;;instrumental;Publikum
NZZ_1999_02_25_a142_seg6_s11;25;;;;x;;;;;;;;;;;;;;inanim;;x;;;;inanim control, adjunct control
NZZ_1999_03_24_a223_seg5_s3;28;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_03_25_a252_seg5_s19;66;;;x;;;;;;;;;;;;;;;inanim;;x;;EXP-related_object;;inanim control, adjunct control, result_PP?
NZZ_1999_04_06_a166_seg5_s4;3;;;x;;;;;;;;;;;;;;;inanim;;;;PA+A;;
NZZ_1999_04_17_a229_seg35_s2;6;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_05_10_a110_seg3_s7;9;;;x;;;;;;;;;;;;;;;inanim;;;;EXP-related_object;;
NZZ_1999_05_27_a160_seg3_s2;11;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_05_31_a151_seg3_s5;34;;;x;;;;;;;;;;;;;;;anim;;;;;;
NZZ_1999_06_12_a155_seg7_s19;28;;;;;x;;;;;;;;;;;;;;ob;;;;;
