NZZ_ID;Token_ID;not_of_interest;non-psych;X-STM_V_Y-EXP;X-STM_V;sein_V-PII;werden_V-PII;X_lassen_refl_V;X_V_refl;refl_V-PII_zeigen;NoAux_V-PII;Acc/Dat-EXP_V;wirken/scheinen_V-PII;X-CAUS_V_Y-EXP_PP;Nom-EXP_V;EXP_V_refl_Gen-STM;sein_zu-Inf;tough;Stimulus_Type;Stimulus_PP;Control;Other_stimulus_adjunct;Comment;Misc;Misc 2
NZZ_1999_08_21_a33_seg8_s1;14;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_09_14_a298_seg3_s5;33;;;;x;;;;;;;;;;;;;;anim;durch;;;;;inanim durch-PP
NZZ_1999_10_20_a157_seg8_s1;3;;;;x;;;;;;;;;;;;;;inanim;bei;;;;;
NZZ_1999_10_26_a186_seg3_s19;32;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_11_03_a211_seg6_s5;2;;;;x;;;;;;;;;;;;;;propositional;;;;;;
NZZ_1999_11_08_a130_seg3_s14;12;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_11_10_a170_seg3_s6;14;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_11_12_a119_seg2_s15;4;;;;x;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_12_08_a145_seg6_s21;10;;;x;;;;;;;;;;;;;;;inanim;;;;;;
NZZ_1999_12_16_a10_seg4_s7;13;;;;x;;;;;;;;;;;;;;anim;als;;;;als?;auffallen als
NZZ_1999_12_16_a165_seg5_s8;54;;;x;;;;;;;;;;;;;;;propositional;;;;;;generic EXP
